book_id,class_level,page_number,word_count,reasons,text_preview,decision,reviewer_notes
class8-english,8,117,85,unicode_replacement_character,112 English For Today F. Work with your partner and make a dialogue on the “Importance of Reading Books”: G. Do you know anyone who is involved in social work like Polan Sarkar? Write a report on him/her using the following cues: a. What is his/her name? b. Where is she/he from and how old is she/he? c. What does she/he do? d. Why is she/he famous? e. What aspect of her/his personality do you appr,,
class8-english,8,119,175,unicode_replacement_character,"114 English For Today Lesson 1: The Wheel Keywords: circular, rotate, axis, propeller, turbine, mobility, journey (v) vehicle, invention, civilisation A. Look at the pictures and say which one is easier to move and why: (( (i \ DY ] V/ 0 — jy oa B. Read the text and answer the following questions: Human beings have invented many important things so far. They have brought great civilization to the ",,
class8-english,8,120,260,unicode_replacement_character,"Things That Have Changed Our Lives 115 Questions: 1. What is a wheel? 2. What can a wheel do? 3. Where can you find wheels? C. Fill in the blanks with appropriate words from the box. There are more words than necessary: Although the wheel is a very (a) -------- invention, the history of its origin is unknown. Experts guess that the first wheel was developed from a circular object. The early man ob",,
class8-english,8,121,203,unicode_replacement_character,"116 English For Today Lesson 2: The History of the Wheel Keywords: invent, valley, ancient, further, pioneer, warfare A. Look at the following pictures of wheels. They existed in different ages in history. Discuss with your partner and put ordinal numbers under them (in spelling, such as 'first', 'second', etc.,) beginning from the ancient to the modern times: (ar) “ay B. Read the following dialog",,
class8-english,8,122,244,unicode_replacement_character,"Things That Have Changed Our Lives 117 Mr. Ramis: Exactly. But it travelled eastwards too. Wheels reached the Indus valley by 3000 B.C. But chariots with spoked wheels were made in ancient India in around 1500 B.C. They were used for war, hunting and racing. Rubina: What about the Greeks,teacher? Didn’t they use wheels? Mr. Ramis: They definitely did. In 1500 B.C, the Greeks too learnt the idea of",,
class8-english,8,123,182,unicode_replacement_character,"118 English For Today E. Listen to the text carefully and complete the following sentences with appropriate words: U9, L2 E Listening text: 10 1. Shang China lies --------- the far east of India. 2. The Indus and Ganges valley is -------- the middle. 3. The Tigris and Euphrates valley lies -------- the Nile and the Indus- Ganges. 4. The Ganges flows ---------- the north of India. 5. The Bay of Ben",,
class8-english,8,126,156,unicode_replacement_character,Things That Have Changed Our Lives 121 E. Look at the following picture of a railway station in Bangladesh. Now work in pairs: oC ie EES i Le Dhaka Airport Railway station Name: Bangladesh Railway ¢ Headquarters: Dhaka ¢ Zones: Eastern and Western ¢ Numbers of stations: 498 (2019-2020); number of engines: 476; number of passenger carriages: 2016; number of wagons: 3221 ¢ Total length of railroad: ,,
class8-english,8,128,135,unicode_replacement_character,"Things That Have Changed Our Lives 123 You find attractive ads on the websites of both Boeing and Airbus planes. Both have excellent features. But in speed, neither could beat the Concorde. It is the ‘ ie ~ “vain = = == - z tet ceeeateiae a vgs = —— FOr —_—_ A world’s fastest supersonic passenger aircraft. Its normal speed was 2,170 km/h. The Concorde was a joint project by France and Britain. It ",,
class8-english,8,129,262,unicode_replacement_character,"124 English For Today Note: The speed of sound, which is approximately 760 miles per hour is called 1 Mach. An airplane flying less than 1 Mach or less than 760 miles per hour is travelling at subsonic speed. Faster than 1 Mach or 760 miles per hour would be a supersonic speed. C. Read the dialogue between the English teacher Mr Ramis and Sohan. Then do the following exercise: Sohan: Teacher, in t",,
class8-english,8,131,300,unicode_replacement_character,"126 English For Today B. Read the news report adapted from The Guardian: The Falcon Hypersonic Technology Vehicle-2 (Falcon HTV-2) is the fastest plane ever built by human beings. It would fly from London to Sydney in less than an hour. Supersonic Concorde, by the way, could not fly at such a great speed. At the same time, it would withstand temperatures of almost 2,000 degree C. This temperature ",,
class8-english,8,132,303,unicode_replacement_character,"Things That Have Changed Our Lives 127 C.Imagine you are a TV reporter. You have come to interview the chief engineer of the HT V-2 Launch Project. What questions will you ask him/her? Design a short dialogue between yourself and the engineer, and write it. Finally, act it out in pairs with proper sounds, stress and intonation: D. Listen to the text carefully and complete the following sentences w",,
class8-english,8,133,272,unicode_replacement_character,"128 English For Today Lesson 6: Paper and Wheel Keywords: record, paper, surface of stone, bark, encyclopedia, wood plunk, digital A. Look at the picture and say what this is. Discuss with your partner: s ba: re 4 B. Read the text and answer the following questions: Communication of ideas is at the centre of civilisation. It needs written records. Most of our records in the modern age are on paper",,
class8-english,8,134,238,unicode_replacement_character,Things That Have Changed Our Lives 129 Questions: 1. How did people exchange ideas before writing was invented? 2. Why did people look for easy writing materials? 3. Why was knowledge very restricted in the pre-paper age? 4. Do you think paper has changed our life? Explain why your answer is ‘yes’ or ‘no’. 5. Where was paper invented and when? C. Discuss with your partner and make a list of things,,
class8-english,8,135,177,unicode_replacement_character,"130 English For Today F. PROJECT WORK: On a weekend, observe how ruti or paratha is made in the kitchen. Carefully take notes of each step taken to make it. Then back in class, share your notes with your partner/group. Finally, write how ruti or paratha is made and make a presentation in the class: Lesson 7: Contemplation A. Look at the picture and discuss in groups the possible answers to these q",,
class8-english,8,136,212,unicode_replacement_character,"Things That Have Changed Our Lives 131 B. Read the poem and answer the following questions: Contemplation For days and days I’ve climbed a tree A dappled yellow tree And gazed abroad at many things I’ve always wished to see. I see the green and gentle fields All bounded in with hedge And shining rivers swimming through The rushes on the edge, And little sheep who play all day I watch them as they ",,
class8-english,8,137,73,unicode_replacement_character,"Unit Ten Fables f TM i fo ‘iy r ee? (a By we r Fs ) te h Ls wal: s F -; 7 -_ i a After we have studied this unit, we will be able to @ describe pictures @ read and understand texts through silent reading e infer meaning from context @ ask and answer questions e take part in discussions S e identify main points of a text Ss",,
class8-english,8,139,243,unicode_replacement_character,"134 English For Today The owl was very pleased at the bat’s flattery. He puffed and ruffled himself, trying to look as wise and brave as possible. Then he turned to the dove and asked, “Now little dove, what do you think about me?” B. Ask and answer the following questions: 1. Who were the two good friends? 2. What did they decide to do? 3. Why did they look for a shelter? 4. Which words tell you ",,
class8-english,8,140,236,unicode_replacement_character,"Fables 135 Lesson 2: The Truthful Dove (2) Keywords: wondering, insincere, speech, praise, host grateful A. Look at the picture and talk about it: Sy i ay Ne Ht ae) hd “il [ o 4e t = ——— wip e ee bes a eo ""ft al ie Ps i"" ine B. Read more about the three birds and write answers to the following questions: All this time the dove was listening to her friend's false praises. She was wondering how insi",,
class8-english,8,141,265,unicode_replacement_character,"136 English For Today C. True or False? If False, give the correct information: 1. The bat was very sincere when he praised the owl. 2. The owl wanted to hear more good things about himself. 3. The dove was very harsh to the owl. 4. The dove expressed gratitude towards the owl for his hospitality. 5. The story illustrates the consequences of insincere flattery and the value of honesty. Lesson 3: T",,
class8-english,8,142,272,unicode_replacement_character,"Fables 137 ""You are an ungrateful bird, and the bat is right. You do not deserve this generous hospitality which I have offered. Get out! Be off, I say!""said the owl. ""Yes, get lost!"" echoed the bat, flapping his leathery wings. The two heartless creatures fell upon the poor little dove and drove her out into the dark and stormy night. But the owl and the bat did not go unpunished for their act of",,
class8-english,8,143,237,unicode_replacement_character,"138 English For Today Lesson 4: A Summer Story A. Look at the image and discuss in groups the possible answers to the questions: WG S Leen ""1 eo ® 5 Pid:. “ip P] “ AC ‘ ee rbd Lt ae: Illustrated by K.G. Subramanyan 1. What comes first in your mind when you look at the image? 2. How do crows actually drink water? B. Now read this story written by K.G. Subramanyan and answer to the questions that fo",,
class8-english,8,144,468,unicode_replacement_character,"Fables 139 But I had thanked too early. How was I going to get the water in the bottle unless I could get my beak in? My beak was too fat and neck of the bottle, too narrow. So, as usual, I went to Grandpa for advice. A doddering old crow he was, but he had seen the world. And, often, had useful things to say. Sure enough, he had a way. “Go and get pebbles from the riverbed”, he said, and drop the",,
class8-english,8,145,138,unicode_replacement_character,140 English For Today C. Match the correct element with its appropriate description: D. Answer to the following questions: 1. What problem is the crow facing at the beginning of the story? 2. What advice does Grandpa give the crow to get the water from the bottle? 3. Why does the crow decide not to use pebbles to raise the water in the bottle? 4. How does the crow eventually solve the problem of d,,
class8-english,8,148,116,unicode_replacement_character,"Women’s Role in Uprisings 143 - is P = oe >| oa Mayer Daak members demand justice for disappeared family members Living up to that ideal, female students during the anti-discrimination movement broke out of their dorms, defying the authorities, and shouted at the security forces, calling them murderers —‘Khuni! Khuni!” It was Abu Sayeed’s mother who asked the question, “Amar betak marlu kene?”’—a ",,
class8-english,8,149,289,unicode_replacement_character,"144 English For Today It was the mothers and sisters who cut through those narratives. The students from girls’ dormitories, the sisters on the streets fighting back, organizing, planning, and strategizing—they were not always in front of the camera and therefore, their struggles and labour are often invisibilized. They worked quietly and fiercely to offer us a new dawn. A. Answer the following qu",,
class8-english,8,150,288,unicode_replacement_character,"Sample Question Subject: English 1st Paper Grade: Eight Time: 3 hours Marks:100 [Marks for individual items are mentioned next to the test items] Part A - Reading (Marks: 70) Read the text and answer the questions 1 & 2 People’s music, also known as folk music, consists of tunes, lyrics, and knowledge passed down orally for generations. Over time, this music has evolved, closely tied to the way pe",,
class8-english,8,151,249,unicode_replacement_character,146 English For Today d) How has folk music traditionally been passed down through generations? i. through written manuscripts il. through printed songbooks iii. through oral tradition Iv. through digital recordings e) Which of the following folk music genres is known for being sung by boatmen? 1. Sari il. Jari iii. Bhatiyali iv. Gambhira f) How does folk music help preserve cultural heritage? i. ,,
class8-english,8,155,281,unicode_replacement_character,"150 English For Today 10. Answer any five of the following questions from the poems in your textbook: a) What does the embroidered quilt symbolize in the poem of The field of the embroidered quilt by Jasimuddin? b) What is the central theme of ""Ode on Solitude"" by Alexander Pope? c) What does the speaker pledge to the ""Land of our Birth"" in the opening lines of the poem “The Children's Songs” by R",,
class8-english,8,161,216,unicode_replacement_character,"156 English For Today 13. — Aiyana: Hello Ratan! What’s up? Ratan: Just fantastic. Feeling good to see you again. Atyana: Same here. It’s really very interesting to travel together. You know something, I’ve always wanted to ride a train. Look how fast we are moving! The trees, fields, and houses are just flying past the window! Ratan: Yes. And look at how the train moves through the landscape—almo",,
